id,host_id,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Location
959892843815530518,482150006,within an hour,100%,100%,Fortitude Valley,-27.45831735123306,153.0359213300921,Entire rental unit,Entire home/apt,4,2 baths,2.0,"[""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Dryer"", ""Iron"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Washer"", ""Hot water"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Wine glasses""]",$179.00,15,15,2,2023-09-27,2024-04-17,4.67,4.87,4.87,4.2,4.87,4.87,4.8,1.99,brisbane
959918807379351246,7471230,within a few hours,100%,99%,South Brisbane,-27.475097362703508,153.0158574693115,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Exercise equipment"", ""Iron"", ""Cooking basics"", ""Shared pool"", ""Dishes and silverware"", ""Refrigerator"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""BBQ grill"", ""Smart lock"", ""Gym"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Washer"", ""TV"", ""Outdoor dining area""]",$242.00,50,50,1,2023-08-20,2024-04-13,4.86,4.78,4.94,4.52,4.78,4.96,4.78,5.68,brisbane
960304678976889318,529978341,within an hour,100%,99%,Kangaroo Point,-27.47678,153.03838,Entire rental unit,Entire home/apt,3,1 bath,1.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Free street parking"", ""Laundromat nearby"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Luggage dropoff allowed"", ""Bed linens"", ""Refrigerator"", ""Ethernet connection"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Outdoor dining area"", ""Exercise equipment"", ""Iron"", ""Extra pillows and blankets"", ""Waterfront"", ""Toaster"", ""Books and reading material"", ""Shower gel"", ""Portable fans"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Stainless steel single oven"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Washer"", ""Clothing storage: closet"", ""Ceiling fan"", ""Cooking basics"", ""Wifi"", ""Room-darkening shades"", ""Dedicated workspace"", ""Shared gym in building"", ""Portable heater"", ""Free dryer \u2013 In unit"", ""Lockbox""]",$131.00,13,13,4,2023-12-29,2024-05-08,4.69,4.58,4.58,4.33,5.0,4.64,4.75,2.93,brisbane
960311982154337209,513838451,within an hour,99%,99%,Kangaroo Point,-27.480556154967115,153.03438852145615,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Microwave"", ""Paid crib - available upon request"", ""Dishes and silverware"", ""Dining table"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Bed linens"", ""Refrigerator"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Clothing storage"", ""Iron"", ""Extra pillows and blankets"", ""Paid high chair - available upon request"", ""Toaster"", ""Keypad"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Pool""]",$152.00,2,2,0,2023-08-26,2023-09-09,4.0,4.5,3.0,5.0,5.0,5.0,4.0,0.23,brisbane
961924674370666612,81408648,within an hour,100%,83%,Brisbane City,-27.47165007272017,153.02583895270922,Private room in rental unit,Private room,2,1 private bath,1.0,"[""Sun loungers"", ""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Mountain view"", ""Host greets you"", ""Beach essentials"", ""Cleaning products"", ""Coffee maker: Nespresso"", ""Hangers"", ""TV"", ""Body soap"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Shared hot tub - available all year, open specific hours"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Board games"", ""Patio or balcony"", ""Hot water kettle"", ""BBQ grill"", ""Baking sheet"", ""Smoke alarm"", ""City skyline view"", ""Clothing storage"", ""Heating"", ""Dryer"", ""Outdoor dining area"", ""Exercise equipment"", ""Iron"", ""Extra pillows and blankets"", ""Safe"", ""Toaster"", ""Books and reading material"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Washer"", ""Sound system"", ""Hot water"", ""Pocket wifi"", ""Cooking basics"", ""Stove"", ""Shared sauna"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Shared pool - available all year, open specific hours"", ""Shared gym in building"", ""River view"", ""Barbecue utensils"", ""Wine glasses""]",$131.00,15,15,1,2023-09-21,2024-04-10,5.0,5.0,4.93,5.0,5.0,4.93,4.93,1.94,brisbane
961946029926903432,532829486,within a few hours,100%,67%,Brisbane City,-27.462278139708303,153.03264505767214,Private room in rental unit,Private room,2,1 bath,1.0,"[""Exercise equipment"", ""Lock on bedroom door"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Kitchen"", ""Washer"", ""TV"", ""Pool"", ""Hot tub""]",$155.00,25,25,1,2023-09-01,2024-04-21,5.0,4.88,5.0,4.92,5.0,5.0,4.96,2.98,brisbane
962018714785921414,107495368,within an hour,100%,98%,Brisbane City,-27.47035903797154,153.0275512585384,Entire rental unit,Entire home/apt,3,1 bath,2.0,"[""Microwave"", ""Elevator"", ""Dishes and silverware"", ""Dining table"", ""Clothing storage: wardrobe"", ""Hangers"", ""Paid parking off premises"", ""Hair dryer"", ""Dishwasher"", ""Wine glasses"", ""High chair - available upon request"", ""Bathtub"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Dryer"", ""Exercise equipment"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Gym"", ""Long term stays allowed"", ""Paid parking garage on premises \u2013 1 space"", ""Kitchen"", ""Washer"", ""Mini fridge"", ""Hot water"", ""Free resort access"", ""Cooking basics"", ""Air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Dedicated workspace"", ""TV with standard cable"", ""Pool"", ""Lockbox""]",$272.00,6,6,0,2023-09-08,2023-12-23,4.83,5.0,5.0,5.0,5.0,5.0,4.83,0.73,brisbane
962059807986295211,83433307,within an hour,99%,100%,Brisbane City,-27.463940138712584,153.0202409197426,Entire rental unit,Entire home/apt,6,2 baths,3.0,"[""AC - split type ductless system"", ""Dishes and silverware"", ""Park view"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Self check-in"", ""Heating"", ""Outdoor dining area"", ""Exercise equipment"", ""Shared hot tub"", ""Iron"", ""Coffee maker"", ""Shared pool - available all year"", ""Kitchen"", ""Resort access"", ""Cooking basics"", ""Wifi"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""Lockbox""]",$247.00,51,51,1,2023-08-23,2024-04-09,4.53,4.63,4.57,4.27,4.75,4.65,4.55,5.86,brisbane
962651033868149256,161218980,within an hour,100%,98%,Taringa,-27.4913933,152.973302,Entire rental unit,Entire home/apt,5,1 bath,3.0,"[""Fire extinguisher"", ""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Mountain view"", ""Free street parking"", ""Cleaning products"", ""Clothing storage: wardrobe"", ""Hangers"", ""TV"", ""Private patio or balcony"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Bed linens"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Smoke alarm"", ""Stainless steel electric stove"", ""Self check-in"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""Stainless steel oven"", ""Heating - split type ductless system"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Wifi"", ""Private entrance"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Lockbox""]",$182.00,5,5,0,2023-11-27,2024-03-13,4.8,4.8,4.6,4.8,4.8,5.0,4.6,0.91,brisbane
962922992788136134,106436754,within an hour,100%,100%,Brisbane City,-27.47242814659353,153.0294818642588,Entire rental unit,Entire home/apt,4,2 baths,2.0,"[""Lake access"", ""Microwave"", ""Elevator"", ""Dishes and silverware"", ""Dining table"", ""Shared indoor pool - available all year, open specific hours, heated"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""Body soap"", ""Hair dryer"", ""Dishwasher"", ""Bathtub"", ""Oven"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Outdoor dining area"", ""Exercise equipment"", ""Iron"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Toaster"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Conditioner"", ""Kitchen"", ""Crib"", ""Hot tub"", ""Clothing storage: closet"", ""Hot water"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Backyard"", ""Dedicated workspace"", ""Shared gym in building"", ""Free dryer \u2013 In unit"", ""TV with standard cable"", ""Lockbox""]",$279.00,31,31,2,2023-08-26,2024-04-22,4.68,4.87,4.74,4.58,5.0,4.9,4.68,3.6,brisbane
963250951352606926,533169672,within an hour,100%,90%,Brisbane City,-27.4695862285283,153.02892301995757,Private room in rental unit,Private room,2,1 private bath,1.0,"[""Lock on bedroom door"", ""Sun loungers"", ""Microwave"", ""Private gym in building"", ""Elevator"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Private patio or balcony"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Bathtub"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Hot water kettle"", ""Smoke alarm"", ""City skyline view"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat"", ""Shared hot tub"", ""Iron"", ""Extra pillows and blankets"", ""Waterfront"", ""Toaster"", ""Essentials"", ""Long term stays allowed"", ""Paid street parking off premises"", ""Kitchen"", ""Clothing storage: closet"", ""Hot water"", ""Ceiling fan"", ""Stove"", ""Shared sauna"", ""Private pool - available all year, open specific hours, lap pool"", ""Air conditioning"", ""Wifi"", ""Drying rack for clothing"", ""Dedicated workspace"", ""River view"", ""Host greets you"", ""Wine glasses""]",$135.00,25,25,1,2023-09-01,2024-04-13,4.92,4.88,4.96,4.92,5.0,4.92,4.8,2.98,brisbane
963579699081706407,182480345,within an hour,99%,99%,Highgate Hill,-27.483526299119024,153.01722903323486,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Fire extinguisher"", ""Microwave"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Laundromat nearby"", ""Cleaning products"", ""Clothing storage: wardrobe"", ""Hangers"", ""Standalone high chair - always at the listing"", ""TV"", ""Private patio or balcony"", ""Free residential garage on premises \u2013 1 space"", ""Electric stove"", ""Bed linens"", ""Refrigerator"", ""Smart lock"", ""Free washer \u2013 In unit"", ""Trash compactor"", ""Hot water kettle"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Self check-in"", ""City skyline view"", ""Outdoor dining area"", ""Iron"", ""Extra pillows and blankets"", ""Toaster"", ""Books and reading material"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Stainless steel single oven"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Crib - always at the listing"", ""Heating - split type ductless system"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Private entrance"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Wine glasses"", ""EV charger""]",$108.00,25,25,2,2023-09-21,2024-04-20,4.68,4.72,4.68,4.84,4.88,4.76,4.52,3.23,brisbane
964002269145942186,461883,within an hour,100%,100%,East Brisbane,-27.484197556901265,153.04277030866743,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Coffee maker: Nespresso"", ""Free parking on premises"", ""TV"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Smoke alarm"", ""Heating"", ""Toaster"", ""Essentials"", ""Kitchen"", ""Freezer"", ""Washer"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Backyard"", ""Pets allowed""]",$130.00,11,11,1,2023-09-05,2024-04-14,4.73,4.82,4.82,4.64,4.91,4.73,4.45,1.33,brisbane
964026752433039159,10440464,within an hour,95%,92%,Newstead - Bowen Hills,-27.45931905455932,153.04954110686842,Entire rental unit,Entire home/apt,6,2 baths,4.0,"[""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Single level home"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""BBQ grill"", ""Hot water kettle"", ""Baking sheet"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Dryer"", ""Outdoor dining area"", ""Exercise equipment"", ""Iron"", ""Extra pillows and blankets"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Shampoo"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""High chair"", ""Washer"", ""Hot water"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Outdoor shower"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Pool"", ""Lockbox""]",$341.00,13,13,0,2023-09-15,2024-03-19,4.54,4.77,4.77,4.77,4.85,5.0,4.46,1.64,brisbane
964164517171831134,6065365,within an hour,88%,79%,Fortitude Valley,-27.4564454,153.0377485,Entire rental unit,Entire home/apt,4,2 baths,2.0,"[""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Host greets you"", ""Single level home"", ""Induction stove"", ""65 inch HDTV with Chromecast"", ""Free parking on premises"", ""Hangers"", ""Private patio or balcony"", ""Paid parking off premises"", ""Hair dryer"", ""Dishwasher"", ""Bed linens"", ""Refrigerator"", ""Paid parking on premises"", ""Hot water kettle"", ""Baking sheet"", ""Smoke alarm"", ""City skyline view"", ""Bluetooth sound system"", ""Outdoor dining area"", ""Iron"", ""Toaster"", ""Books and reading material"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Freezer"", ""Washer"", ""Pool - available all year"", ""Stainless steel oven"", ""Heating - split type ductless system"", ""Hot water"", ""Free resort access"", ""Clothing storage: walk-in closet"", ""Ceiling fan"", ""Cooking basics"", ""Air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Pets allowed""]",$228.00,9,9,3,2023-12-13,2024-05-05,4.89,4.89,4.33,4.44,4.78,5.0,4.89,1.81,brisbane
964497314378862493,143819215,within an hour,100%,96%,Auchenflower,-27.47697013142113,152.99883484840393,Entire rental unit,Entire home/apt,2,1 bath,1.0,"[""Hot water"", ""Iron"", ""Fire extinguisher"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Smoke alarm"", ""Free parking on premises"", ""Kitchen"", ""Hangers"", ""Washer"", ""TV"", ""Dryer"", ""Hair dryer""]",$160.00,10,10,2,2023-10-15,2024-05-01,4.9,5.0,5.0,4.8,4.8,5.0,4.8,1.44,brisbane
964701032781544303,90588103,within an hour,100%,96%,Brighton (Qld),-27.297361887354604,153.06169198752391,Entire home,Entire home/apt,4,1 bath,2.0,"[""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Dining table"", ""Free street parking"", ""Laundromat nearby"", ""Cleaning products"", ""Free parking on premises"", ""Hangers"", ""TV"", ""Body soap"", ""Hair dryer"", ""Central air conditioning"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Bed linens"", ""Refrigerator"", ""Trash compactor"", ""Board games"", ""Hot water kettle"", ""Rice maker"", ""Baking sheet"", ""Smoke alarm"", ""Backyard - Fully fenced"", ""Self check-in"", ""Heating"", ""Iron"", ""Extra pillows and blankets"", ""Waterfront"", ""Toaster"", ""Books and reading material"", ""Coffee"", ""Shower gel"", ""Bay view"", ""Coffee maker"", ""Shampoo"", ""Long term stays allowed"", ""Conditioner"", ""Clothing storage: wardrobe and dresser"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Washer"", ""Hot water"", ""Ceiling fan"", ""Single oven"", ""Cooking basics"", ""Stove"", ""Wifi"", ""Private entrance"", ""Blender"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Wine glasses"", ""Pets allowed"", ""Lockbox""]",$169.00,8,8,0,2024-01-02,2024-03-09,4.88,5.0,4.88,5.0,5.0,4.88,5.0,1.86,brisbane
964994627657420370,335554337,within an hour,100%,100%,Moreton Island,-27.178621483887056,153.37344985184546,Entire villa,Entire home/apt,6,1 bath,5.0,"[""Fire extinguisher"", ""Microwave"", ""Outdoor furniture"", ""Dishes and silverware"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Oven"", ""Bed linens"", ""Refrigerator"", ""Kayak"", ""Board games"", ""Patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Outdoor dining area"", ""Iron"", ""Extra pillows and blankets"", ""Waterfront"", ""Toaster"", ""Coffee"", ""Shower gel"", ""Essentials"", ""Coffee maker"", ""Shampoo"", ""Private backyard"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Crib"", ""First aid kit"", ""High chair"", ""Washer"", ""Freezer"", ""Heating - split type ductless system"", ""Hot water"", ""Free resort access"", ""Ceiling fan"", ""Cooking basics"", ""Stove"", ""Beach access \u2013 Beachfront"", ""Air conditioning"", ""Wifi"", ""Outdoor shower"", ""Free dryer \u2013 In unit"", ""Wine glasses""]",$500.00,11,11,1,2023-11-13,2024-04-15,5.0,5.0,4.91,4.91,5.0,5.0,5.0,1.84,brisbane
964996906538503437,73511490,within an hour,100%,98%,New Farm,-27.46278,153.04383,Entire rental unit,Entire home/apt,4,1 bath,3.0,"[""Microwave"", ""Dishes and silverware"", ""Hangers"", ""TV"", ""Hair dryer"", ""Body soap"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""BBQ grill"", ""Hot water kettle"", ""Smoke alarm"", ""Self check-in"", ""Heating"", ""Dryer"", ""Iron"", ""Toaster"", ""Coffee maker"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""Freezer"", ""High chair"", ""Washer"", ""Sound system"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Lockbox""]",$258.00,6,6,0,2023-09-25,2024-03-24,4.83,4.83,5.0,4.5,4.83,4.67,4.83,0.79,brisbane
